filename,square,circle,triangle,red,green,blue
image_1.png,1,0,0,0,0,1
image_2.png,1,0,0,0,1,0
image_3.png,1,0,0,1,0,0
image_4.png,1,0,0,0,0,1
image_5.png,0,1,0,0,1,0
image_6.png,1,0,0,0,0,1
image_7.png,0,0,1,0,0,1
image_8.png,0,0,1,1,0,0
image_9.png,1,0,0,1,0,0
image_10.png,0,0,1,0,1,0
image_11.png,1,0,0,1,0,0
image_12.png,0,1,0,1,0,0
image_13.png,0,1,0,0,1,0
image_14.png,1,0,0,1,0,0
image_15.png,0,0,1,0,0,1
image_16.png,0,0,1,0,0,1
image_17.png,0,0,1,0,0,1
image_18.png,0,1,0,0,1,0
image_19.png,1,0,0,0,1,0
image_20.png,0,1,0,0,0,1
image_21.png,1,0,0,1,0,0
image_22.png,0,0,1,0,0,1
image_23.png,1,0,0,0,0,1
image_24.png,0,1,0,0,0,1
image_25.png,1,0,0,0,1,0
image_26.png,0,1,0,1,0,0
image_27.png,0,1,0,0,1,0
image_28.png,0,0,1,1,0,0
image_29.png,0,0,1,0,0,1
image_30.png,0,0,1,0,0,1
image_31.png,0,0,1,0,0,1
image_32.png,1,0,0,0,0,1
image_33.png,0,0,1,0,0,1
image_34.png,1,0,0,1,0,0
image_35.png,1,0,0,0,1,0
image_36.png,1,0,0,0,1,0
image_37.png,0,0,1,1,0,0
image_38.png,0,1,0,1,0,0
image_39.png,0,1,0,0,1,0
image_40.png,1,0,0,0,1,0
image_41.png,1,0,0,1,0,0
image_42.png,1,0,0,1,0,0
image_43.png,0,0,1,0,0,1
image_44.png,0,0,1,1,0,0
image_45.png,0,1,0,1,0,0
image_46.png,1,0,0,1,0,0
image_47.png,0,0,1,0,0,1
image_48.png,0,1,0,0,1,0
image_49.png,0,1,0,0,1,0
image_50.png,0,0,1,1,0,0
image_51.png,0,0,1,0,0,1
image_52.png,0,1,0,0,0,1
image_53.png,1,0,0,0,1,0
image_54.png,1,0,0,0,1,0
image_55.png,0,1,0,1,0,0
image_56.png,1,0,0,0,0,1
image_57.png,0,0,1,1,0,0
image_58.png,1,0,0,1,0,0
image_59.png,0,0,1,0,0,1
image_60.png,0,1,0,0,1,0
image_61.png,0,0,1,0,0,1
image_62.png,0,1,0,0,0,1
image_63.png,1,0,0,1,0,0
image_64.png,0,0,1,1,0,0
image_65.png,0,1,0,0,1,0
image_66.png,0,1,0,0,0,1
image_67.png,0,0,1,0,0,1
image_68.png,0,0,1,0,1,0
image_69.png,0,1,0,1,0,0
image_70.png,0,1,0,1,0,0
image_71.png,0,0,1,0,0,1
image_72.png,0,0,1,0,0,1
image_73.png,0,1,0,0,0,1
image_74.png,0,0,1,0,1,0
image_75.png,0,1,0,0,1,0
image_76.png,0,1,0,1,0,0
image_77.png,1,0,0,1,0,0
image_78.png,0,1,0,0,0,1
image_79.png,0,1,0,1,0,0
image_80.png,1,0,0,0,0,1
image_81.png,1,0,0,1,0,0
image_82.png,0,1,0,0,0,1
image_83.png,0,1,0,0,1,0
image_84.png,0,1,0,0,1,0
image_85.png,0,0,1,1,0,0
image_86.png,1,0,0,0,1,0
image_87.png,0,1,0,0,1,0
image_88.png,0,0,1,1,0,0
image_89.png,0,1,0,1,0,0
image_90.png,0,1,0,0,0,1
image_91.png,1,0,0,0,1,0
image_92.png,0,1,0,1,0,0
image_93.png,0,0,1,0,0,1
image_94.png,1,0,0,0,1,0
image_95.png,0,1,0,1,0,0
image_96.png,0,1,0,0,0,1
image_97.png,0,0,1,1,0,0
image_98.png,0,1,0,0,0,1
image_99.png,0,1,0,0,0,1
image_100.png,1,0,0,1,0,0
image_101.png,0,0,1,0,0,1
image_102.png,0,0,1,0,1,0
image_103.png,1,0,0,1,0,0
image_104.png,0,1,0,1,0,0
image_105.png,0,1,0,0,1,0
image_106.png,0,1,0,0,0,1
image_107.png,1,0,0,1,0,0
image_108.png,1,0,0,0,1,0
image_109.png,1,0,0,0,0,1
image_110.png,1,0,0,0,0,1
image_111.png,0,0,1,1,0,0
image_112.png,0,1,0,0,1,0
image_113.png,1,0,0,0,1,0
image_114.png,0,1,0,0,0,1
image_115.png,0,1,0,0,0,1
image_116.png,1,0,0,0,0,1
image_117.png,0,0,1,1,0,0
image_118.png,0,0,1,0,0,1
image_119.png,0,0,1,0,0,1
image_120.png,1,0,0,0,1,0
image_121.png,0,0,1,0,1,0
image_122.png,1,0,0,0,0,1
image_123.png,1,0,0,1,0,0
image_124.png,0,1,0,1,0,0
image_125.png,0,1,0,0,1,0
image_126.png,1,0,0,0,1,0
image_127.png,0,1,0,0,0,1
image_128.png,1,0,0,0,0,1
image_129.png,0,0,1,0,0,1
image_130.png,0,0,1,1,0,0
image_131.png,0,0,1,0,1,0
image_132.png,1,0,0,0,1,0
image_133.png,1,0,0,0,0,1
image_134.png,1,0,0,0,0,1
image_135.png,0,0,1,0,0,1
image_136.png,0,1,0,0,1,0
image_137.png,0,0,1,1,0,0
image_138.png,0,1,0,1,0,0
image_139.png,0,1,0,1,0,0
image_140.png,0,1,0,0,1,0
image_141.png,0,0,1,0,0,1
image_142.png,1,0,0,0,0,1
image_143.png,0,1,0,1,0,0
image_144.png,0,1,0,0,0,1
image_145.png,1,0,0,0,0,1
image_146.png,1,0,0,0,0,1
image_147.png,0,0,1,0,1,0
image_148.png,1,0,0,0,0,1
image_149.png,1,0,0,0,1,0
image_150.png,1,0,0,0,1,0
image_151.png,1,0,0,1,0,0
image_152.png,0,0,1,0,0,1
image_153.png,1,0,0,1,0,0
image_154.png,1,0,0,0,0,1
image_155.png,0,1,0,0,1,0
image_156.png,1,0,0,1,0,0
image_157.png,1,0,0,1,0,0
image_158.png,0,1,0,0,0,1
image_159.png,0,0,1,0,0,1
image_160.png,0,0,1,0,0,1
image_161.png,0,0,1,0,1,0
image_162.png,1,0,0,0,1,0
image_163.png,0,0,1,0,0,1
image_164.png,1,0,0,0,0,1
image_165.png,0,0,1,0,0,1
image_166.png,0,0,1,0,1,0
image_167.png,0,0,1,1,0,0
image_168.png,0,0,1,0,0,1
image_169.png,0,1,0,0,0,1
image_170.png,1,0,0,0,1,0
image_171.png,0,0,1,0,1,0
image_172.png,0,0,1,0,0,1
image_173.png,0,1,0,0,0,1
image_174.png,1,0,0,0,1,0
image_175.png,0,1,0,0,1,0
image_176.png,0,0,1,0,0,1
image_177.png,0,1,0,0,1,0
image_178.png,1,0,0,1,0,0
image_179.png,0,0,1,0,0,1
image_180.png,0,1,0,0,0,1
image_181.png,0,0,1,1,0,0
image_182.png,1,0,0,1,0,0
image_183.png,0,0,1,1,0,0
image_184.png,0,0,1,0,0,1
image_185.png,1,0,0,1,0,0
image_186.png,0,1,0,1,0,0
image_187.png,1,0,0,1,0,0
image_188.png,1,0,0,1,0,0
image_189.png,0,1,0,0,1,0
image_190.png,0,0,1,0,1,0
image_191.png,0,0,1,0,1,0
image_192.png,0,0,1,0,1,0
image_193.png,0,1,0,0,1,0
image_194.png,1,0,0,1,0,0
image_195.png,0,1,0,1,0,0
image_196.png,0,1,0,1,0,0
image_197.png,1,0,0,0,0,1
image_198.png,0,1,0,0,1,0
image_199.png,0,1,0,0,1,0
image_200.png,0,1,0,1,0,0
image_201.png,1,0,0,0,1,0
image_202.png,0,0,1,0,0,1
image_203.png,1,0,0,0,1,0
image_204.png,1,0,0,0,1,0
image_205.png,0,0,1,0,1,0
image_206.png,0,0,1,0,1,0
image_207.png,0,0,1,1,0,0
image_208.png,0,0,1,0,1,0
image_209.png,0,1,0,1,0,0
image_210.png,0,1,0,1,0,0
image_211.png,1,0,0,0,0,1
image_212.png,1,0,0,0,1,0
image_213.png,0,1,0,0,0,1
image_214.png,0,0,1,0,1,0
image_215.png,1,0,0,0,0,1
image_216.png,0,0,1,1,0,0
image_217.png,1,0,0,0,1,0
image_218.png,1,0,0,1,0,0
image_219.png,1,0,0,0,1,0
image_220.png,0,0,1,0,1,0
image_221.png,0,0,1,0,1,0
image_222.png,0,1,0,1,0,0
image_223.png,0,1,0,1,0,0
image_224.png,0,1,0,0,0,1
image_225.png,1,0,0,1,0,0
image_226.png,0,1,0,0,0,1
image_227.png,0,0,1,0,1,0
image_228.png,1,0,0,0,0,1
image_229.png,0,1,0,0,0,1
image_230.png,0,1,0,0,1,0
image_231.png,0,1,0,0,0,1
image_232.png,0,1,0,1,0,0
image_233.png,0,1,0,0,1,0
image_234.png,0,0,1,0,0,1
image_235.png,0,0,1,1,0,0
image_236.png,1,0,0,1,0,0
image_237.png,0,1,0,0,1,0
